nmm_text_id,lang,type,nmm_text_for_search,expected_nmm_id
nmm_t_15927,en,nmmgn,Jing-li-zhi-ye is a kind of Natural Medicinal Material.,nmm-032m
nmm_t_15928,zh,nmmgn_zh,净荔枝叶是一种天然药材。,nmm-032m
nmm_t_15929,en,nmmsn,Cynanchum wallichii Root is a kind of Natural Medicinal Material.,nmm-032n
nmm_t_15930,zh,nmmsn_zh,昆明杯冠藤根是一种天然药材。,nmm-032n
nmm_t_15931,en,nmmgn,Duan-jie-can is a kind of Natural Medicinal Material.,nmm-032n
nmm_t_15932,zh,nmmgn_zh,断节参是一种天然药材。,nmm-032n
nmm_t_15933,en,nmmsn,Cynanchum wallichii Root Cleaned is a kind of Natural Medicinal Material.,nmm-032o
nmm_t_15934,zh,nmmsn_zh,净制昆明杯冠藤根是一种天然药材。,nmm-032o
nmm_t_15935,en,nmmgn,Jing-duan-jie-can is a kind of Natural Medicinal Material.,nmm-032o
nmm_t_15936,zh,nmmgn_zh,净断节参是一种天然药材。,nmm-032o
nmm_t_15937,en,nmmsn,Gloydius halys Fat is a kind of Natural Medicinal Material.,nmm-032p
nmm_t_15938,zh,nmmsn_zh,西伯利亚蝮脂肪是一种天然药材。,nmm-032p
nmm_t_15939,en,nmmgn,Fu-she-zhi is a kind of Natural Medicinal Material.,nmm-032p
nmm_t_15940,zh,nmmgn_zh,蝮蛇脂是一种天然药材。,nmm-032p
nmm_t_15941,en,nmmsn,Gloydius halys Fat Cleaned is a kind of Natural Medicinal Material.,nmm-032q
nmm_t_15942,zh,nmmsn_zh,净制西伯利亚蝮脂肪是一种天然药材。,nmm-032q
nmm_t_15943,en,nmmgn,Jing-fu-she-zhi is a kind of Natural Medicinal Material.,nmm-032q
nmm_t_15944,zh,nmmgn_zh,净蝮蛇脂是一种天然药材。,nmm-032q
nmm_t_15945,en,nmmsn,Lomatogonium rotatum Herb is a kind of Natural Medicinal Material.,nmm-032r
nmm_t_15946,zh,nmmsn_zh,辐状肋柱花全草是一种天然药材。,nmm-032r
nmm_t_15947,en,nmmgn,Le-zhu-hua is a kind of Natural Medicinal Material.,nmm-032r
nmm_t_15948,zh,nmmgn_zh,肋柱花是一种天然药材。,nmm-032r
nmm_t_15949,en,nmmsn,Lomatogonium rotatum Herb Cleaned is a kind of Natural Medicinal Material.,nmm-032s
nmm_t_15950,zh,nmmsn_zh,净制辐状肋柱花全草是一种天然药材。,nmm-032s
nmm_t_15951,en,nmmgn,Jing-le-zhu-hua is a kind of Natural Medicinal Material.,nmm-032s
nmm_t_15952,zh,nmmgn_zh,净肋柱花是一种天然药材。,nmm-032s
nmm_t_15953,en,nmmsn,Aster mongolicus Herb or Root is a kind of Natural Medicinal Material.,nmm-032t
nmm_t_15954,zh,nmmsn_zh,蒙古马兰全草或根是一种天然药材。,nmm-032t
nmm_t_15955,en,nmmgn,Meng-gu-ma-lan is a kind of Natural Medicinal Material.,nmm-032t
nmm_t_15956,zh,nmmgn_zh,蒙古马兰是一种天然药材。,nmm-032t
nmm_t_15957,en,nmmsn,Aster mongolicus Herb or Root Cleaned is a kind of Natural Medicinal Material.,nmm-032u
nmm_t_15958,zh,nmmsn_zh,净制蒙古马兰全草或根是一种天然药材。,nmm-032u
nmm_t_15959,en,nmmgn,Jing-meng-gu-ma-lan is a kind of Natural Medicinal Material.,nmm-032u
nmm_t_15960,zh,nmmgn_zh,净蒙古马兰是一种天然药材。,nmm-032u
nmm_t_15961,en,nmmsn,Caragana brevifolia Root is a kind of Natural Medicinal Material.,nmm-032v
nmm_t_15962,zh,nmmsn_zh,短叶锦鸡儿根是一种天然药材。,nmm-032v
nmm_t_15963,en,nmmgn,Duan-ye-jin-ji-er is a kind of Natural Medicinal Material.,nmm-032v
nmm_t_15964,zh,nmmgn_zh,短叶锦鸡儿是一种天然药材。,nmm-032v
nmm_t_15965,en,nmmsn,Caragana brevifolia Root Cleaned is a kind of Natural Medicinal Material.,nmm-032w
nmm_t_15966,zh,nmmsn_zh,净制短叶锦鸡儿根是一种天然药材。,nmm-032w
nmm_t_15967,en,nmmgn,Jing-duan-ye-jin-ji-er is a kind of Natural Medicinal Material.,nmm-032w
nmm_t_15968,zh,nmmgn_zh,净短叶锦鸡儿是一种天然药材。,nmm-032w
nmm_t_15969,en,nmmsn,Actinodaphne obovata Bark is a kind of Natural Medicinal Material.,nmm-032x
nmm_t_15970,zh,nmmsn_zh,倒卵叶黄肉楠树皮是一种天然药材。,nmm-032x
nmm_t_15971,en,nmmgn,Qi-ye-yi-ba-san is a kind of Natural Medicinal Material.,nmm-032x
nmm_t_15972,zh,nmmgn_zh,七叶一把伞是一种天然药材。,nmm-032x
nmm_t_15973,en,nmmsn,Actinodaphne obovata Bark Cleaned is a kind of Natural Medicinal Material.,nmm-032y
nmm_t_15974,zh,nmmsn_zh,净制倒卵叶黄肉楠树皮是一种天然药材。,nmm-032y
nmm_t_15975,en,nmmgn,Jing-qi-ye-yi-ba-san is a kind of Natural Medicinal Material.,nmm-032y
nmm_t_15976,zh,nmmgn_zh,净七叶一把伞是一种天然药材。,nmm-032y
nmm_t_15977,en,nmmsn,Dracocephalum tanguticum Herb is a kind of Natural Medicinal Material.,nmm-032z
nmm_t_15978,zh,nmmsn_zh,甘青青兰全草是一种天然药材。,nmm-032z
nmm_t_15979,en,nmmgn,Gan-qing-qing-lan is a kind of Natural Medicinal Material.,nmm-032z
nmm_t_15980,zh,nmmgn_zh,甘青青兰是一种天然药材。,nmm-032z
nmm_t_15981,en,nmmsn,Dracocephalum tanguticum Herb Cleaned is a kind of Natural Medicinal Material.,nmm-0330
nmm_t_15982,zh,nmmsn_zh,净制甘青青兰全草是一种天然药材。,nmm-0330
nmm_t_15983,en,nmmgn,Jing-gan-qing-qing-lan is a kind of Natural Medicinal Material.,nmm-0330
nmm_t_15984,zh,nmmgn_zh,净甘青青兰是一种天然药材。,nmm-0330
nmm_t_15985,en,nmmsn,Brucea javanica Leaf is a kind of Natural Medicinal Material.,nmm-0331
nmm_t_15986,zh,nmmsn_zh,鸦胆子叶是一种天然药材。,nmm-0331
nmm_t_15987,en,nmmgn,Lao-ya-dan-ye is a kind of Natural Medicinal Material.,nmm-0331
nmm_t_15988,zh,nmmgn_zh,老鸦胆叶是一种天然药材。,nmm-0331
nmm_t_15989,en,nmmsn,Brucea javanica Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-0332
nmm_t_15990,zh,nmmsn_zh,净制鸦胆子叶是一种天然药材。,nmm-0332
nmm_t_15991,en,nmmgn,Jing-lao-ya-dan-ye is a kind of Natural Medicinal Material.,nmm-0332
nmm_t_15992,zh,nmmgn_zh,净老鸦胆叶是一种天然药材。,nmm-0332
nmm_t_15993,en,nmmsn,Aralia apioides Root is a kind of Natural Medicinal Material.,nmm-0333
nmm_t_15994,zh,nmmsn_zh,芹叶龙眼独活根是一种天然药材。,nmm-0333
nmm_t_15995,en,nmmgn,Niu-jiao-qi is a kind of Natural Medicinal Material.,nmm-0333
nmm_t_15996,zh,nmmgn_zh,牛角七是一种天然药材。,nmm-0333
nmm_t_15997,en,nmmsn,Aralia apioides Root Cleaned is a kind of Natural Medicinal Material.,nmm-0334
nmm_t_15998,zh,nmmsn_zh,净制芹叶龙眼独活根是一种天然药材。,nmm-0334
nmm_t_15999,en,nmmgn,Jing-niu-jiao-qi is a kind of Natural Medicinal Material.,nmm-0334
nmm_t_16000,zh,nmmgn_zh,净牛角七是一种天然药材。,nmm-0334
nmm_t_16001,en,nmmsn,Sagina japonica Herb is a kind of Natural Medicinal Material.,nmm-0335
nmm_t_16002,zh,nmmsn_zh,漆姑草全草是一种天然药材。,nmm-0335
nmm_t_16003,en,nmmgn,Qi-gu-cao is a kind of Natural Medicinal Material.,nmm-0335
nmm_t_16004,zh,nmmgn_zh,漆姑草是一种天然药材。,nmm-0335
nmm_t_16005,en,nmmsn,Sagina japonica Herb Cleaned is a kind of Natural Medicinal Material.,nmm-0336
nmm_t_16006,zh,nmmsn_zh,净制漆姑草全草是一种天然药材。,nmm-0336
nmm_t_16007,en,nmmgn,Jing-qi-gu-cao is a kind of Natural Medicinal Material.,nmm-0336
nmm_t_16008,zh,nmmgn_zh,净漆姑草是一种天然药材。,nmm-0336
nmm_t_16009,en,nmmsn,Tofieldia divergens Herb is a kind of Natural Medicinal Material.,nmm-0337
nmm_t_16010,zh,nmmsn_zh,叉柱岩菖蒲全草是一种天然药材。,nmm-0337
nmm_t_16011,en,nmmgn,Fu-sheng-cao is a kind of Natural Medicinal Material.,nmm-0337
nmm_t_16012,zh,nmmgn_zh,复生草是一种天然药材。,nmm-0337
nmm_t_16013,en,nmmsn,Tofieldia divergens Herb Cleaned is a kind of Natural Medicinal Material.,nmm-0338
nmm_t_16014,zh,nmmsn_zh,净制叉柱岩菖蒲全草是一种天然药材。,nmm-0338
nmm_t_16015,en,nmmgn,Jing-fu-sheng-cao is a kind of Natural Medicinal Material.,nmm-0338
nmm_t_16016,zh,nmmgn_zh,净复生草是一种天然药材。,nmm-0338
nmm_t_16017,en,nmmsn,Vaccinium bracteatum Root is a kind of Natural Medicinal Material.,nmm-0339
nmm_t_16018,zh,nmmsn_zh,南烛根是一种天然药材。,nmm-0339
nmm_t_16019,en,nmmgn,Nan-zhu-gen is a kind of Natural Medicinal Material.,nmm-0339
nmm_t_16020,zh,nmmgn_zh,南烛根是一种天然药材。,nmm-0339
nmm_t_16021,en,nmmsn,Vaccinium bracteatum Root Cleaned is a kind of Natural Medicinal Material.,nmm-033a
nmm_t_16022,zh,nmmsn_zh,净制南烛根是一种天然药材。,nmm-033a
nmm_t_16023,en,nmmgn,Jing-nan-zhu-gen is a kind of Natural Medicinal Material.,nmm-033a
nmm_t_16024,zh,nmmgn_zh,净南烛根是一种天然药材。,nmm-033a
nmm_t_16025,en,nmmsn,Rosa sertata Root is a kind of Natural Medicinal Material.,nmm-033b
nmm_t_16026,zh,nmmsn_zh,钝叶蔷薇根是一种天然药材。,nmm-033b
nmm_t_16027,en,nmmgn,Dun-ye-qiang-wei is a kind of Natural Medicinal Material.,nmm-033b
nmm_t_16028,zh,nmmgn_zh,钝叶蔷薇是一种天然药材。,nmm-033b
nmm_t_16029,en,nmmsn,Rosa sertata Root Cleaned is a kind of Natural Medicinal Material.,nmm-033c
nmm_t_16030,zh,nmmsn_zh,净制钝叶蔷薇根是一种天然药材。,nmm-033c
nmm_t_16031,en,nmmgn,Jing-dun-ye-qiang-wei is a kind of Natural Medicinal Material.,nmm-033c
nmm_t_16032,zh,nmmgn_zh,净钝叶蔷薇是一种天然药材。,nmm-033c
nmm_t_16033,en,nmmsn,Ilex godajam Bark is a kind of Natural Medicinal Material.,nmm-033d
nmm_t_16034,zh,nmmsn_zh,伞花冬青树皮是一种天然药材。,nmm-033d
nmm_t_16035,en,nmmgn,Mi-sui-mu-pi is a kind of Natural Medicinal Material.,nmm-033d
nmm_t_16036,zh,nmmgn_zh,米碎木皮是一种天然药材。,nmm-033d
nmm_t_16037,en,nmmsn,Ilex godajam Bark Cleaned is a kind of Natural Medicinal Material.,nmm-033e
nmm_t_16038,zh,nmmsn_zh,净制伞花冬青树皮是一种天然药材。,nmm-033e
nmm_t_16039,en,nmmgn,Jing-mi-sui-mu-pi is a kind of Natural Medicinal Material.,nmm-033e
nmm_t_16040,zh,nmmgn_zh,净米碎木皮是一种天然药材。,nmm-033e
nmm_t_16041,en,nmmsn,Piper betle Leaf is a kind of Natural Medicinal Material.,nmm-033f
nmm_t_16042,zh,nmmsn_zh,蒌叶叶是一种天然药材。,nmm-033f
nmm_t_16043,en,nmmgn,Ju-jiang-ye is a kind of Natural Medicinal Material.,nmm-033f
nmm_t_16044,zh,nmmgn_zh,蒟酱叶是一种天然药材。,nmm-033f
nmm_t_16045,en,nmmsn,Piper betle Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-033g
nmm_t_16046,zh,nmmsn_zh,净制蒌叶叶是一种天然药材。,nmm-033g
nmm_t_16047,en,nmmgn,Jing-ju-jiang-ye is a kind of Natural Medicinal Material.,nmm-033g
nmm_t_16048,zh,nmmgn_zh,净蒟酱叶是一种天然药材。,nmm-033g
nmm_t_16049,en,nmmsn,Myriophyllum spicatum Herb is a kind of Natural Medicinal Material.,nmm-033h
nmm_t_16050,zh,nmmsn_zh,穗状狐尾藻全草是一种天然药材。,nmm-033h
nmm_t_16051,en,nmmgn,Ju-zao is a kind of Natural Medicinal Material.,nmm-033h
nmm_t_16052,zh,nmmgn_zh,聚藻是一种天然药材。,nmm-033h
nmm_t_16053,en,nmmsn,Myriophyllum spicatum Herb Cleaned is a kind of Natural Medicinal Material.,nmm-033i
nmm_t_16054,zh,nmmsn_zh,净制穗状狐尾藻全草是一种天然药材。,nmm-033i
nmm_t_16055,en,nmmgn,Jing-ju-zao is a kind of Natural Medicinal Material.,nmm-033i
nmm_t_16056,zh,nmmgn_zh,净聚藻是一种天然药材。,nmm-033i
nmm_t_16057,en,nmmsn,Leptochilus henryi Herb is a kind of Natural Medicinal Material.,nmm-033j
nmm_t_16058,zh,nmmsn_zh,矩圆线蕨全草是一种天然药材。,nmm-033j
nmm_t_16059,en,nmmgn,Ju-yuan-xian-jue is a kind of Natural Medicinal Material.,nmm-033j
nmm_t_16060,zh,nmmgn_zh,矩圆线蕨是一种天然药材。,nmm-033j
nmm_t_16061,en,nmmsn,Leptochilus henryi Herb Cleaned is a kind of Natural Medicinal Material.,nmm-033k
nmm_t_16062,zh,nmmsn_zh,净制矩圆线蕨全草是一种天然药材。,nmm-033k
nmm_t_16063,en,nmmgn,Jing-ju-yuan-xian-jue is a kind of Natural Medicinal Material.,nmm-033k
nmm_t_16064,zh,nmmgn_zh,净矩圆线蕨是一种天然药材。,nmm-033k
nmm_t_16065,en,nmmsn,Pimpinella diversifolia Herb is a kind of Natural Medicinal Material.,nmm-033l
nmm_t_16066,zh,nmmsn_zh,异叶茴芹全草是一种天然药材。,nmm-033l
nmm_t_16067,en,nmmgn,E-jiao-ban is a kind of Natural Medicinal Material.,nmm-033l
nmm_t_16068,zh,nmmgn_zh,鹅脚板是一种天然药材。,nmm-033l
nmm_t_16069,en,nmmsn,Pimpinella diversifolia Herb Cleaned is a kind of Natural Medicinal Material.,nmm-033m
nmm_t_16070,zh,nmmsn_zh,净制异叶茴芹全草是一种天然药材。,nmm-033m
nmm_t_16071,en,nmmgn,Jing-e-jiao-ban is a kind of Natural Medicinal Material.,nmm-033m
nmm_t_16072,zh,nmmgn_zh,净鹅脚板是一种天然药材。,nmm-033m
nmm_t_16073,en,nmmsn,Abies delavayi Seed is a kind of Natural Medicinal Material.,nmm-033n
nmm_t_16074,zh,nmmsn_zh,苍山冷杉种子是一种天然药材。,nmm-033n
nmm_t_16075,en,nmmgn,Leng-shan-guo is a kind of Natural Medicinal Material.,nmm-033n
nmm_t_16076,zh,nmmgn_zh,冷杉果是一种天然药材。,nmm-033n
nmm_t_16077,en,nmmsn,Abies delavayi Seed Cleaned is a kind of Natural Medicinal Material.,nmm-033o
nmm_t_16078,zh,nmmsn_zh,净制苍山冷杉种子是一种天然药材。,nmm-033o
nmm_t_16079,en,nmmgn,Jing-leng-shan-guo is a kind of Natural Medicinal Material.,nmm-033o
nmm_t_16080,zh,nmmgn_zh,净冷杉果是一种天然药材。,nmm-033o
nmm_t_16081,en,nmmsn,Gomphostemma chinense Herb is a kind of Natural Medicinal Material.,nmm-033p
nmm_t_16082,zh,nmmsn_zh,中华锥花全草是一种天然药材。,nmm-033p
nmm_t_16083,en,nmmgn,Lao-hu-er is a kind of Natural Medicinal Material.,nmm-033p
nmm_t_16084,zh,nmmgn_zh,老虎耳是一种天然药材。,nmm-033p
nmm_t_16085,en,nmmsn,Gomphostemma chinense Herb Cleaned is a kind of Natural Medicinal Material.,nmm-033q
nmm_t_16086,zh,nmmsn_zh,净制中华锥花全草是一种天然药材。,nmm-033q
nmm_t_16087,en,nmmgn,Jing-lao-hu-er is a kind of Natural Medicinal Material.,nmm-033q
nmm_t_16088,zh,nmmgn_zh,净老虎耳是一种天然药材。,nmm-033q
nmm_t_16089,en,nmmsn,Aralia fargesii Root is a kind of Natural Medicinal Material.,nmm-033r
nmm_t_16090,zh,nmmsn_zh,龙眼独活根是一种天然药材。,nmm-033r
nmm_t_16091,en,nmmgn,Gan-su-tu-dang-gui is a kind of Natural Medicinal Material.,nmm-033r
nmm_t_16092,zh,nmmgn_zh,甘肃土当归是一种天然药材。,nmm-033r
nmm_t_16093,en,nmmsn,Aralia fargesii Root Cleaned is a kind of Natural Medicinal Material.,nmm-033s
nmm_t_16094,zh,nmmsn_zh,净制龙眼独活根是一种天然药材。,nmm-033s
nmm_t_16095,en,nmmgn,Jing-gan-su-tu-dang-gui is a kind of Natural Medicinal Material.,nmm-033s
nmm_t_16096,zh,nmmgn_zh,净甘肃土当归是一种天然药材。,nmm-033s
nmm_t_16097,en,nmmsn,Passiflora cupiformis Leaf and Stem or Root is a kind of Natural Medicinal Material.,nmm-033t
nmm_t_16098,zh,nmmsn_zh,杯叶西番莲叶与茎或根是一种天然药材。,nmm-033t
nmm_t_16099,en,nmmgn,Dui-cha-ding-yao is a kind of Natural Medicinal Material.,nmm-033t
nmm_t_16100,zh,nmmgn_zh,对叉疔药是一种天然药材。,nmm-033t
nmm_t_16101,en,nmmsn,Passiflora cupiformis Leaf and Stem or Root Cleaned is a kind of Natural Medicinal Material.,nmm-033u
nmm_t_16102,zh,nmmsn_zh,净制杯叶西番莲叶与茎或根是一种天然药材。,nmm-033u
nmm_t_16103,en,nmmgn,Jing-dui-cha-ding-yao is a kind of Natural Medicinal Material.,nmm-033u
nmm_t_16104,zh,nmmgn_zh,净对叉疔药是一种天然药材。,nmm-033u
nmm_t_16105,en,nmmsn,Vicia multicaulis Herb is a kind of Natural Medicinal Material.,nmm-033v
nmm_t_16106,zh,nmmsn_zh,多茎野豌豆全草是一种天然药材。,nmm-033v
nmm_t_16107,en,nmmgn,Duo-jing-ye-wan-dou is a kind of Natural Medicinal Material.,nmm-033v
nmm_t_16108,zh,nmmgn_zh,多茎野豌豆是一种天然药材。,nmm-033v
nmm_t_16109,en,nmmsn,Vicia multicaulis Herb Cleaned is a kind of Natural Medicinal Material.,nmm-033w
nmm_t_16110,zh,nmmsn_zh,净制多茎野豌豆全草是一种天然药材。,nmm-033w
nmm_t_16111,en,nmmgn,Jing-duo-jing-ye-wan-dou is a kind of Natural Medicinal Material.,nmm-033w
nmm_t_16112,zh,nmmgn_zh,净多茎野豌豆是一种天然药材。,nmm-033w
nmm_t_16113,en,nmmsn,Marasmius androsaceus Mycelium is a kind of Natural Medicinal Material.,nmm-033x
nmm_t_16114,zh,nmmsn_zh,安络小皮伞菌丝体是一种天然药材。,nmm-033x
nmm_t_16115,en,nmmgn,Gui-mao-zhen is a kind of Natural Medicinal Material.,nmm-033x
nmm_t_16116,zh,nmmgn_zh,鬼毛针是一种天然药材。,nmm-033x
nmm_t_16117,en,nmmsn,Marasmius androsaceus Mycelium Cleaned is a kind of Natural Medicinal Material.,nmm-033y
nmm_t_16118,zh,nmmsn_zh,净制安络小皮伞菌丝体是一种天然药材。,nmm-033y
nmm_t_16119,en,nmmgn,Jing-gui-mao-zhen is a kind of Natural Medicinal Material.,nmm-033y
nmm_t_16120,zh,nmmgn_zh,净鬼毛针是一种天然药材。,nmm-033y
nmm_t_16121,en,nmmsn,Epipactis mairei Root is a kind of Natural Medicinal Material.,nmm-033z
nmm_t_16122,zh,nmmsn_zh,大叶火烧兰根是一种天然药材。,nmm-033z
nmm_t_16123,en,nmmgn,Lan-zhu-can is a kind of Natural Medicinal Material.,nmm-033z
nmm_t_16124,zh,nmmgn_zh,兰竹参是一种天然药材。,nmm-033z
nmm_t_16125,en,nmmsn,Epipactis mairei Root Cleaned is a kind of Natural Medicinal Material.,nmm-0340
nmm_t_16126,zh,nmmsn_zh,净制大叶火烧兰根是一种天然药材。,nmm-0340
nmm_t_16127,en,nmmgn,Jing-lan-zhu-can is a kind of Natural Medicinal Material.,nmm-0340
nmm_t_16128,zh,nmmgn_zh,净兰竹参是一种天然药材。,nmm-0340
nmm_t_16129,en,nmmsn,Terminalia catappa Bark is a kind of Natural Medicinal Material.,nmm-0341
nmm_t_16130,zh,nmmsn_zh,榄仁树皮是一种天然药材。,nmm-0341
nmm_t_16131,en,nmmgn,Lan-ren-shu-pi is a kind of Natural Medicinal Material.,nmm-0341
nmm_t_16132,zh,nmmgn_zh,榄仁树皮是一种天然药材。,nmm-0341
nmm_t_16133,en,nmmsn,Terminalia catappa Bark Cleaned is a kind of Natural Medicinal Material.,nmm-0342
nmm_t_16134,zh,nmmsn_zh,净制榄仁树皮是一种天然药材。,nmm-0342
nmm_t_16135,en,nmmgn,Jing-lan-ren-shu-pi is a kind of Natural Medicinal Material.,nmm-0342
nmm_t_16136,zh,nmmgn_zh,净榄仁树皮是一种天然药材。,nmm-0342
nmm_t_16137,en,nmmsn,Celastrus orbiculatus Stem is a kind of Natural Medicinal Material.,nmm-0343
nmm_t_16138,zh,nmmsn_zh,南蛇藤茎是一种天然药材。,nmm-0343
nmm_t_16139,en,nmmgn,Nan-she-teng is a kind of Natural Medicinal Material.,nmm-0343
nmm_t_16140,zh,nmmgn_zh,南蛇藤是一种天然药材。,nmm-0343
nmm_t_16141,en,nmmsn,Celastrus orbiculatus Stem Cleaned is a kind of Natural Medicinal Material.,nmm-0344
nmm_t_16142,zh,nmmsn_zh,净制南蛇藤茎是一种天然药材。,nmm-0344
nmm_t_16143,en,nmmgn,Jing-nan-she-teng is a kind of Natural Medicinal Material.,nmm-0344
nmm_t_16144,zh,nmmgn_zh,净南蛇藤是一种天然药材。,nmm-0344
nmm_t_16145,en,nmmsn,Verbascum thapsus Herb is a kind of Natural Medicinal Material.,nmm-0345
nmm_t_16146,zh,nmmsn_zh,毛蕊花全草是一种天然药材。,nmm-0345
nmm_t_16147,en,nmmgn,Mao-rui-hua is a kind of Natural Medicinal Material.,nmm-0345
nmm_t_16148,zh,nmmgn_zh,毛蕊花是一种天然药材。,nmm-0345
nmm_t_16149,en,nmmsn,Verbascum thapsus Herb Cleaned is a kind of Natural Medicinal Material.,nmm-0346
nmm_t_16150,zh,nmmsn_zh,净制毛蕊花全草是一种天然药材。,nmm-0346
nmm_t_16151,en,nmmgn,Jing-mao-rui-hua is a kind of Natural Medicinal Material.,nmm-0346
nmm_t_16152,zh,nmmgn_zh,净毛蕊花是一种天然药材。,nmm-0346
nmm_t_16153,en,nmmsn,Ardisia crenata Leaf or Root is a kind of Natural Medicinal Material.,nmm-0347
nmm_t_16154,zh,nmmsn_zh,朱砂根叶或根是一种天然药材。,nmm-0347
nmm_t_16155,en,nmmgn,Lang-san-mu is a kind of Natural Medicinal Material.,nmm-0347
nmm_t_16156,zh,nmmgn_zh,郎伞木是一种天然药材。,nmm-0347
nmm_t_16157,en,nmmsn,Ardisia crenata Leaf or Root Cleaned is a kind of Natural Medicinal Material.,nmm-0348
nmm_t_16158,zh,nmmsn_zh,净制朱砂根叶或根是一种天然药材。,nmm-0348
nmm_t_16159,en,nmmgn,Jing-lang-san-mu is a kind of Natural Medicinal Material.,nmm-0348
nmm_t_16160,zh,nmmgn_zh,净郎伞木是一种天然药材。,nmm-0348
nmm_t_16161,en,nmmsn,Cervus elaphus vel nippon Tooth is a kind of Natural Medicinal Material.,nmm-0349
nmm_t_16162,zh,nmmsn_zh,马鹿或梅花鹿牙是一种天然药材。,nmm-0349
nmm_t_16163,en,nmmgn,Lu-chi is a kind of Natural Medicinal Material.,nmm-0349
nmm_t_16164,zh,nmmgn_zh,鹿齿是一种天然药材。,nmm-0349
nmm_t_16165,en,nmmsn,Cervus elaphus vel nippon Tooth Cleaned is a kind of Natural Medicinal Material.,nmm-034a
nmm_t_16166,zh,nmmsn_zh,净制马鹿或梅花鹿牙是一种天然药材。,nmm-034a
nmm_t_16167,en,nmmgn,Jing-lu-chi is a kind of Natural Medicinal Material.,nmm-034a
nmm_t_16168,zh,nmmgn_zh,净鹿齿是一种天然药材。,nmm-034a
nmm_t_16169,en,nmmsn,Dioscorea alata Stem-tuber is a kind of Natural Medicinal Material.,nmm-034b
nmm_t_16170,zh,nmmsn_zh,参薯块茎是一种天然药材。,nmm-034b
nmm_t_16171,en,nmmgn,Mao-shu is a kind of Natural Medicinal Material.,nmm-034b
nmm_t_16172,zh,nmmgn_zh,毛薯是一种天然药材。,nmm-034b
nmm_t_16173,en,nmmsn,Dioscorea alata Stem-tuber Cleaned is a kind of Natural Medicinal Material.,nmm-034c
nmm_t_16174,zh,nmmsn_zh,净制参薯块茎是一种天然药材。,nmm-034c
nmm_t_16175,en,nmmgn,Jing-mao-shu is a kind of Natural Medicinal Material.,nmm-034c
nmm_t_16176,zh,nmmgn_zh,净毛薯是一种天然药材。,nmm-034c
nmm_t_16177,en,nmmsn,Cornus walteri Branch and Leaf is a kind of Natural Medicinal Material.,nmm-034d
nmm_t_16178,zh,nmmsn_zh,毛梾枝与叶是一种天然药材。,nmm-034d
nmm_t_16179,en,nmmgn,Mao-lai-zhi-ye is a kind of Natural Medicinal Material.,nmm-034d
nmm_t_16180,zh,nmmgn_zh,毛梾枝叶是一种天然药材。,nmm-034d
nmm_t_16181,en,nmmsn,Cornus walteri Branch and Leaf Cleaned is a kind of Natural Medicinal Material.,nmm-034e
