nmm_text_id,expected_nmm_id,extracted_nmm_ids,correct
nmm_t_23684,nmm-04kh,['nmm-04kh'],True
nmm_t_23685,nmm-04ki,[],False
nmm_t_23686,nmm-04ki,['nmm-04ki'],True
nmm_t_23687,nmm-04ki,['nmm-04ki'],True
nmm_t_23688,nmm-04ki,['nmm-04ki'],True
nmm_t_23689,nmm-04kj,[],False
nmm_t_23690,nmm-04kj,['nmm-04kj'],True
nmm_t_23691,nmm-04kj,['nmm-04kj'],True
nmm_t_23692,nmm-04kj,['nmm-04kj'],True
nmm_t_23693,nmm-04kk,[],False
nmm_t_23694,nmm-04kk,['nmm-04kk'],True
nmm_t_23695,nmm-04kk,['nmm-04kk'],True
nmm_t_23696,nmm-04kk,['nmm-04kk'],True
nmm_t_23697,nmm-04kl,[],False
nmm_t_23698,nmm-04kl,['nmm-04kl'],True
nmm_t_23699,nmm-04kl,['nmm-04kl'],True
nmm_t_23700,nmm-04kl,['nmm-04kl'],True
nmm_t_23701,nmm-04km,[],False
nmm_t_23702,nmm-04km,['nmm-04km'],True
nmm_t_23703,nmm-04km,['nmm-04km'],True
nmm_t_23704,nmm-04km,['nmm-04km'],True
nmm_t_23705,nmm-04kn,[],False
nmm_t_23706,nmm-04kn,['nmm-04kn'],True
nmm_t_23707,nmm-04kn,['nmm-04kn'],True
nmm_t_23708,nmm-04kn,['nmm-04kn'],True
nmm_t_23709,nmm-04ko,[],False
nmm_t_23710,nmm-04ko,['nmm-04ko'],True
nmm_t_23711,nmm-04ko,['nmm-04ko'],True
nmm_t_23712,nmm-04ko,['nmm-04ko'],True
nmm_t_23713,nmm-04kp,[],False
nmm_t_23714,nmm-04kp,['nmm-04kp'],True
nmm_t_23715,nmm-04kp,['nmm-04kp'],True
nmm_t_23716,nmm-04kp,['nmm-04kp'],True
nmm_t_23717,nmm-04kq,[],False
nmm_t_23718,nmm-04kq,['nmm-04kq'],True
nmm_t_23719,nmm-04kq,['nmm-04kq'],True
nmm_t_23720,nmm-04kq,['nmm-04kq'],True
nmm_t_23721,nmm-04kr,[],False
nmm_t_23722,nmm-04kr,['nmm-04kr'],True
nmm_t_23723,nmm-04kr,['nmm-04kr'],True
nmm_t_23724,nmm-04kr,['nmm-04kr'],True
nmm_t_23725,nmm-04ks,[],False
nmm_t_23726,nmm-04ks,['nmm-04ks'],True
nmm_t_23727,nmm-04ks,['nmm-04ks'],True
nmm_t_23728,nmm-04ks,['nmm-04ks'],True
nmm_t_23729,nmm-04kt,[],False
nmm_t_23730,nmm-04kt,['nmm-04kt'],True
nmm_t_23731,nmm-04kt,['nmm-04kt'],True
nmm_t_23732,nmm-04kt,['nmm-04kt'],True
nmm_t_23733,nmm-04ku,[],False
nmm_t_23734,nmm-04ku,['nmm-04ku'],True
nmm_t_23735,nmm-04ku,['nmm-04ku'],True
nmm_t_23736,nmm-04ku,['nmm-04ku'],True
nmm_t_23737,nmm-04kv,[],False
nmm_t_23738,nmm-04kv,['nmm-04kv'],True
nmm_t_23739,nmm-04kv,['nmm-04kv'],True
nmm_t_23740,nmm-04kv,['nmm-04kv'],True
nmm_t_23741,nmm-04kw,[],False
nmm_t_23742,nmm-04kw,['nmm-04kw'],True
nmm_t_23743,nmm-04kw,['nmm-04kw'],True
nmm_t_23744,nmm-04kw,['nmm-04kw'],True
nmm_t_23745,nmm-04kx,[],False
nmm_t_23746,nmm-04kx,['nmm-04kx'],True
nmm_t_23747,nmm-04kx,['nmm-04kx'],True
nmm_t_23748,nmm-04kx,['nmm-04kx'],True
nmm_t_23749,nmm-04ky,[],False
nmm_t_23750,nmm-04ky,['nmm-04ky'],True
nmm_t_23751,nmm-04ky,['nmm-04ky'],True
nmm_t_23752,nmm-04ky,['nmm-04ky'],True
nmm_t_23753,nmm-04kz,[],False
nmm_t_23754,nmm-04kz,['nmm-04kz'],True
nmm_t_23755,nmm-04kz,['nmm-04kz'],True
nmm_t_23756,nmm-04kz,['nmm-04kz'],True
nmm_t_23757,nmm-04l0,[],False
nmm_t_23758,nmm-04l0,['nmm-04l0'],True
nmm_t_23759,nmm-04l0,['nmm-04l0'],True
nmm_t_23760,nmm-04l0,['nmm-04l0'],True
nmm_t_23761,nmm-04l1,[],False
nmm_t_23762,nmm-04l1,['nmm-04l1'],True
nmm_t_23763,nmm-04l1,['nmm-04l1'],True
nmm_t_23764,nmm-04l1,['nmm-04l1'],True
nmm_t_23765,nmm-04l2,[],False
nmm_t_23766,nmm-04l2,['nmm-04l2'],True
nmm_t_23767,nmm-04l2,['nmm-04l2'],True
nmm_t_23768,nmm-04l2,['nmm-04l2'],True
nmm_t_23769,nmm-04l3,[],False
nmm_t_23770,nmm-04l3,['nmm-04l3'],True
nmm_t_23771,nmm-04l3,['nmm-04l3'],True
nmm_t_23772,nmm-04l3,['nmm-04l3'],True
nmm_t_23773,nmm-04l4,[],False
nmm_t_23774,nmm-04l4,['nmm-04l4'],True
nmm_t_23775,nmm-04l4,['nmm-04l4'],True
nmm_t_23776,nmm-04l4,['nmm-04l4'],True
nmm_t_23777,nmm-04l5,[],False
nmm_t_23778,nmm-04l5,['nmm-04l5'],True
nmm_t_23779,nmm-04l5,['nmm-04l5'],True
nmm_t_23780,nmm-04l5,['nmm-04l5'],True
nmm_t_23781,nmm-04l6,[],False
nmm_t_23782,nmm-04l6,['nmm-04l6'],True
nmm_t_23783,nmm-04l6,['nmm-04l6'],True
nmm_t_23784,nmm-04l6,['nmm-04l6'],True
nmm_t_23785,nmm-04l7,[],False
nmm_t_23786,nmm-04l7,['nmm-04l7'],True
nmm_t_23787,nmm-04l7,['nmm-04l7'],True
nmm_t_23788,nmm-04l7,['nmm-04l7'],True
nmm_t_23789,nmm-04l8,[],False
nmm_t_23790,nmm-04l8,['nmm-04l8'],True
nmm_t_23791,nmm-04l8,['nmm-04l8'],True
nmm_t_23792,nmm-04l8,['nmm-04l8'],True
nmm_t_23793,nmm-04l9,[],False
nmm_t_23794,nmm-04l9,['nmm-04l9'],True
nmm_t_23795,nmm-04l9,['nmm-04l9'],True
nmm_t_23796,nmm-04l9,['nmm-04l9'],True
nmm_t_23797,nmm-04la,[],False
nmm_t_23798,nmm-04la,['nmm-04la'],True
nmm_t_23799,nmm-04la,['nmm-04la'],True
nmm_t_23800,nmm-04la,['nmm-04la'],True
nmm_t_23801,nmm-04lb,[],False
nmm_t_23802,nmm-04lb,['nmm-04lb'],True
nmm_t_23803,nmm-04lb,['nmm-04lb'],True
nmm_t_23804,nmm-04lb,['nmm-04lb'],True
nmm_t_23805,nmm-04lc,[],False
nmm_t_23806,nmm-04lc,['nmm-04lc'],True
nmm_t_23807,nmm-04lc,['nmm-04lc'],True
nmm_t_23808,nmm-04lc,['nmm-04lc'],True
nmm_t_23809,nmm-04ld,[],False
nmm_t_23810,nmm-04ld,['nmm-04ld'],True
nmm_t_23811,nmm-04ld,['nmm-04ld'],True
nmm_t_23812,nmm-04ld,['nmm-04ld'],True
nmm_t_23813,nmm-04le,[],False
nmm_t_23814,nmm-04le,['nmm-04le'],True
nmm_t_23815,nmm-04le,['nmm-04le'],True
nmm_t_23816,nmm-04le,['nmm-04le'],True
nmm_t_23817,nmm-04lf,[],False
nmm_t_23818,nmm-04lf,['nmm-04lf'],True
nmm_t_23819,nmm-04lf,['nmm-04lf'],True
nmm_t_23820,nmm-04lf,['nmm-04lf'],True
nmm_t_23821,nmm-04lg,[],False
nmm_t_23822,nmm-04lg,['nmm-04lg'],True
nmm_t_23823,nmm-04lg,['nmm-04lg'],True
nmm_t_23824,nmm-04lg,['nmm-04lg'],True
nmm_t_23825,nmm-04lh,[],False
nmm_t_23826,nmm-04lh,['nmm-04lh'],True
nmm_t_23827,nmm-04lh,['nmm-04lh'],True
nmm_t_23828,nmm-04lh,['nmm-04lh'],True
nmm_t_23829,nmm-04li,[],False
nmm_t_23830,nmm-04li,['nmm-04li'],True
nmm_t_23831,nmm-04li,['nmm-04li'],True
nmm_t_23832,nmm-04li,['nmm-04li'],True
nmm_t_23833,nmm-04lj,[],False
nmm_t_23834,nmm-04lj,['nmm-04lj'],True
nmm_t_23835,nmm-04lj,['nmm-04lj'],True
nmm_t_23836,nmm-04lj,['nmm-04lj'],True
nmm_t_23837,nmm-04lk,[],False
nmm_t_23838,nmm-04lk,['nmm-04lk'],True
nmm_t_23839,nmm-04lk,['nmm-04lk'],True
nmm_t_23840,nmm-04lk,['nmm-04lk'],True
nmm_t_23841,nmm-04ll,[],False
nmm_t_23842,nmm-04ll,['nmm-04ll'],True
nmm_t_23843,nmm-04ll,['nmm-04ll'],True
nmm_t_23844,nmm-04ll,['nmm-04ll'],True
nmm_t_23845,nmm-04lm,[],False
nmm_t_23846,nmm-04lm,['nmm-04lm'],True
nmm_t_23847,nmm-04lm,['nmm-04lm'],True
nmm_t_23848,nmm-04lm,['nmm-04lm'],True
nmm_t_23849,nmm-04ln,[],False
nmm_t_23850,nmm-04ln,['nmm-04ln'],True
nmm_t_23851,nmm-04ln,['nmm-04ln'],True
nmm_t_23852,nmm-04ln,['nmm-04ln'],True
nmm_t_23853,nmm-04lo,[],False
nmm_t_23854,nmm-04lo,['nmm-04lo'],True
nmm_t_23855,nmm-04lo,['nmm-04lo'],True
nmm_t_23856,nmm-04lo,['nmm-04lo'],True
nmm_t_23857,nmm-04lp,[],False
nmm_t_23858,nmm-04lp,['nmm-04lp'],True
nmm_t_23859,nmm-04lp,['nmm-04lp'],True
nmm_t_23860,nmm-04lp,['nmm-04lp'],True
nmm_t_23861,nmm-04lq,[],False
nmm_t_23862,nmm-04lq,['nmm-04lq'],True
nmm_t_23863,nmm-04lq,['nmm-04lq'],True
nmm_t_23864,nmm-04lq,['nmm-04lq'],True
nmm_t_23865,nmm-04lr,[],False
nmm_t_23866,nmm-04lr,['nmm-04lr'],True
nmm_t_23867,nmm-04lr,['nmm-04lr'],True
nmm_t_23868,nmm-04lr,['nmm-04lr'],True
nmm_t_23869,nmm-04ls,[],False
nmm_t_23870,nmm-04ls,['nmm-04ls'],True
nmm_t_23871,nmm-04ls,['nmm-04ls'],True
nmm_t_23872,nmm-04ls,['nmm-04ls'],True
nmm_t_23873,nmm-04lt,[],False
nmm_t_23874,nmm-04lt,['nmm-04lt'],True
nmm_t_23875,nmm-04lt,['nmm-04lt'],True
nmm_t_23876,nmm-04lt,['nmm-04lt'],True
nmm_t_23877,nmm-04lu,[],False
nmm_t_23878,nmm-04lu,['nmm-04lu'],True
nmm_t_23879,nmm-04lu,['nmm-04lu'],True
nmm_t_23880,nmm-04lu,['nmm-04lu'],True
nmm_t_23881,nmm-04lv,[],False
nmm_t_23882,nmm-04lv,['nmm-04lv'],True
nmm_t_23883,nmm-04lv,['nmm-04lv'],True
nmm_t_23884,nmm-04lv,['nmm-04lv'],True
nmm_t_23885,nmm-04lw,[],False
nmm_t_23886,nmm-04lw,['nmm-04lw'],True
nmm_t_23887,nmm-04lw,['nmm-04lw'],True
nmm_t_23888,nmm-04lw,['nmm-04lw'],True
nmm_t_23889,nmm-04lx,[],False
nmm_t_23890,nmm-04lx,['nmm-04lx'],True
nmm_t_23891,nmm-04lx,['nmm-04lx'],True
nmm_t_23892,nmm-04lx,['nmm-04lx'],True
nmm_t_23893,nmm-04ly,[],False
nmm_t_23894,nmm-04ly,['nmm-04ly'],True
nmm_t_23895,nmm-04ly,['nmm-04ly'],True
nmm_t_23896,nmm-04ly,['nmm-04ly'],True
nmm_t_23897,nmm-04lz,[],False
nmm_t_23898,nmm-04lz,['nmm-04lz'],True
nmm_t_23899,nmm-04lz,['nmm-04lz'],True
nmm_t_23900,nmm-04lz,['nmm-04lz'],True
nmm_t_23901,nmm-04m0,[],False
nmm_t_23902,nmm-04m0,['nmm-04m0'],True
nmm_t_23903,nmm-04m0,['nmm-04m0'],True
nmm_t_23904,nmm-04m0,['nmm-04m0'],True
nmm_t_23905,nmm-04m1,[],False
nmm_t_23906,nmm-04m1,['nmm-04m1'],True
nmm_t_23907,nmm-04m1,['nmm-04m1'],True
nmm_t_23908,nmm-04m1,['nmm-04m1'],True
nmm_t_23909,nmm-04m2,[],False
nmm_t_23910,nmm-04m2,['nmm-04m2'],True
nmm_t_23911,nmm-04m2,['nmm-04m2'],True
nmm_t_23912,nmm-04m2,['nmm-04m2'],True
nmm_t_23913,nmm-04m3,[],False
nmm_t_23914,nmm-04m3,['nmm-04m3'],True
nmm_t_23915,nmm-04m3,['nmm-04m3'],True
nmm_t_23916,nmm-04m3,['nmm-04m3'],True
nmm_t_23917,nmm-04m4,[],False
nmm_t_23918,nmm-04m4,['nmm-04m4'],True
nmm_t_23919,nmm-04m4,['nmm-04m4'],True
nmm_t_23920,nmm-04m4,['nmm-04m4'],True
nmm_t_23921,nmm-04m5,[],False
nmm_t_23922,nmm-04m5,['nmm-04m5'],True
nmm_t_23923,nmm-04m5,['nmm-04m5'],True
nmm_t_23924,nmm-04m5,['nmm-04m5'],True
nmm_t_23925,nmm-04m6,[],False
nmm_t_23926,nmm-04m6,['nmm-04m6'],True
nmm_t_23927,nmm-04m6,['nmm-04m6'],True
nmm_t_23928,nmm-04m6,['nmm-04m6'],True
nmm_t_23929,nmm-04m7,[],False
nmm_t_23930,nmm-04m7,['nmm-04m7'],True
nmm_t_23931,nmm-04m7,['nmm-04m7'],True
nmm_t_23932,nmm-04m7,['nmm-04m7'],True
nmm_t_23933,nmm-04m8,[],False
nmm_t_23934,nmm-04m8,['nmm-04m8'],True
nmm_t_23935,nmm-04m8,['nmm-04m8'],True
nmm_t_23936,nmm-04m8,['nmm-04m8'],True
nmm_t_23937,nmm-04m9,[],False
nmm_t_23938,nmm-04m9,['nmm-04m9'],True
nmm_t_23939,nmm-04m9,['nmm-04m9'],True
nmm_t_23940,nmm-04m9,['nmm-04m9'],True
nmm_t_23941,nmm-04ma,[],False
nmm_t_23942,nmm-04ma,['nmm-04ma'],True
nmm_t_23943,nmm-04ma,['nmm-04ma'],True
nmm_t_23944,nmm-04ma,['nmm-04ma'],True
nmm_t_23945,nmm-04mb,[],False
nmm_t_23946,nmm-04mb,['nmm-04mb'],True
nmm_t_23947,nmm-04mb,['nmm-04mb'],True
nmm_t_23948,nmm-04mb,['nmm-04mb'],True
nmm_t_23949,nmm-04mc,[],False
nmm_t_23950,nmm-04mc,['nmm-04mc'],True
nmm_t_23951,nmm-04mc,['nmm-04mc'],True
nmm_t_23952,nmm-04mc,['nmm-04mc'],True
nmm_t_23953,nmm-04md,[],False
nmm_t_23954,nmm-04md,['nmm-04md'],True
nmm_t_23955,nmm-04md,['nmm-04md'],True
nmm_t_23956,nmm-04md,['nmm-04md'],True
nmm_t_23957,nmm-04me,[],False
nmm_t_23958,nmm-04me,['nmm-04me'],True
nmm_t_23959,nmm-04me,['nmm-04me'],True
nmm_t_23960,nmm-04me,['nmm-04me'],True
nmm_t_23961,nmm-04mf,[],False
nmm_t_23962,nmm-04mf,['nmm-04mf'],True
nmm_t_23963,nmm-04mf,['nmm-04mf'],True
nmm_t_23964,nmm-04mf,['nmm-04mf'],True
nmm_t_23965,nmm-04mg,[],False
nmm_t_23966,nmm-04mg,['nmm-04mg'],True
nmm_t_23967,nmm-04mg,['nmm-04mg'],True
nmm_t_23968,nmm-04mg,['nmm-04mg'],True
nmm_t_23969,nmm-04mh,[],False
nmm_t_23970,nmm-04mh,['nmm-04mh'],True
nmm_t_23971,nmm-04mh,['nmm-04mh'],True
nmm_t_23972,nmm-04mh,['nmm-04mh'],True
nmm_t_23973,nmm-04mi,[],False
nmm_t_23974,nmm-04mi,['nmm-04mi'],True
nmm_t_23975,nmm-04mi,['nmm-04mi'],True
nmm_t_23976,nmm-04mi,['nmm-04mi'],True
nmm_t_23977,nmm-04mj,[],False
nmm_t_23978,nmm-04mj,['nmm-04mj'],True
nmm_t_23979,nmm-04mj,['nmm-04mj'],True
nmm_t_23980,nmm-04mj,['nmm-04mj'],True
nmm_t_23981,nmm-04mk,[],False
nmm_t_23982,nmm-04mk,['nmm-04mk'],True
nmm_t_23983,nmm-04mk,['nmm-04mk'],True
nmm_t_23984,nmm-04mk,['nmm-04mk'],True
nmm_t_23985,nmm-04ml,[],False
nmm_t_23986,nmm-04ml,['nmm-04ml'],True
nmm_t_23987,nmm-04ml,['nmm-04ml'],True
nmm_t_23988,nmm-04ml,['nmm-04ml'],True
nmm_t_23989,nmm-04mm,[],False
nmm_t_23990,nmm-04mm,['nmm-04mm'],True
nmm_t_23991,nmm-04mm,['nmm-04mm'],True
nmm_t_23992,nmm-04mm,['nmm-04mm'],True
nmm_t_23993,nmm-04mn,[],False
nmm_t_23994,nmm-04mn,['nmm-04mn'],True
nmm_t_23995,nmm-04mn,['nmm-04mn'],True
nmm_t_23996,nmm-04mn,['nmm-04mn'],True
nmm_t_23997,nmm-04mo,[],False
nmm_t_23998,nmm-04mo,['nmm-04mo'],True
nmm_t_23999,nmm-04mo,['nmm-04mo'],True
nmm_t_24000,nmm-04mo,['nmm-04mo'],True
nmm_t_24001,nmm-04mp,[],False
nmm_t_24002,nmm-04mp,['nmm-04mp'],True
nmm_t_24003,nmm-04mp,['nmm-04mp'],True
nmm_t_24004,nmm-04mp,['nmm-04mp'],True
nmm_t_24005,nmm-04mq,[],False
nmm_t_24006,nmm-04mq,['nmm-04mq'],True
nmm_t_24007,nmm-04mq,['nmm-04mq'],True
nmm_t_24008,nmm-04mq,['nmm-04mq'],True
nmm_t_24009,nmm-04mr,[],False
nmm_t_24010,nmm-04mr,['nmm-04mr'],True
nmm_t_24011,nmm-04mr,['nmm-04mr'],True
nmm_t_24012,nmm-04mr,['nmm-04mr'],True
nmm_t_24013,nmm-04ms,[],False
nmm_t_24014,nmm-04ms,['nmm-04ms'],True
nmm_t_24015,nmm-04ms,['nmm-04ms'],True
nmm_t_24016,nmm-04ms,['nmm-04ms'],True
nmm_t_24017,nmm-04mt,[],False
nmm_t_24018,nmm-04mt,['nmm-04mt'],True
nmm_t_24019,nmm-04mt,['nmm-04mt'],True
nmm_t_24020,nmm-04mt,['nmm-04mt'],True
nmm_t_24021,nmm-04mu,[],False
nmm_t_24022,nmm-04mu,['nmm-04mu'],True
nmm_t_24023,nmm-04mu,['nmm-04mu'],True
nmm_t_24024,nmm-04mu,['nmm-04mu'],True
nmm_t_24025,nmm-04mv,[],False
nmm_t_24026,nmm-04mv,['nmm-04mv'],True
nmm_t_24027,nmm-04mv,['nmm-04mv'],True
nmm_t_24028,nmm-04mv,['nmm-04mv'],True
nmm_t_24029,nmm-04mw,[],False
nmm_t_24030,nmm-04mw,['nmm-04mw'],True
nmm_t_24031,nmm-04mw,['nmm-04mw'],True
nmm_t_24032,nmm-04mw,['nmm-04mw'],True
nmm_t_24033,nmm-04mx,[],False
nmm_t_24034,nmm-04mx,['nmm-04mx'],True
nmm_t_24035,nmm-04mx,['nmm-04mx'],True
nmm_t_24036,nmm-04mx,['nmm-04mx'],True
nmm_t_24037,nmm-04my,[],False
nmm_t_24038,nmm-04my,['nmm-04my'],True
nmm_t_24039,nmm-04my,['nmm-04my'],True
nmm_t_24040,nmm-04my,['nmm-04my'],True
nmm_t_24041,nmm-04mz,[],False
nmm_t_24042,nmm-04mz,['nmm-04mz'],True
nmm_t_24043,nmm-04mz,['nmm-04mz'],True
nmm_t_24044,nmm-04mz,['nmm-04mz'],True
nmm_t_24045,nmm-04n0,[],False
nmm_t_24046,nmm-04n0,['nmm-04n0'],True
nmm_t_24047,nmm-04n0,['nmm-04n0'],True
nmm_t_24048,nmm-04n0,['nmm-04n0'],True
nmm_t_24049,nmm-04n1,[],False
nmm_t_24050,nmm-04n1,['nmm-04n1'],True
nmm_t_24051,nmm-04n1,['nmm-04n1'],True
nmm_t_24052,nmm-04n1,['nmm-04n1'],True
nmm_t_24053,nmm-04n2,[],False
nmm_t_24054,nmm-04n2,['nmm-04n2'],True
nmm_t_24055,nmm-04n2,['nmm-04n2'],True
nmm_t_24056,nmm-04n2,['nmm-04n2'],True
nmm_t_24057,nmm-04n3,[],False
nmm_t_24058,nmm-04n3,['nmm-04n3'],True
nmm_t_24059,nmm-04n3,['nmm-04n3'],True
nmm_t_24060,nmm-04n3,['nmm-04n3'],True
nmm_t_24061,nmm-04n4,[],False
nmm_t_24062,nmm-04n4,['nmm-04n4'],True
nmm_t_24063,nmm-04n4,['nmm-04n4'],True
nmm_t_24064,nmm-04n4,['nmm-04n4'],True
nmm_t_24065,nmm-04n5,[],False
nmm_t_24066,nmm-04n5,['nmm-04n5'],True
nmm_t_24067,nmm-04n5,['nmm-04n5'],True
nmm_t_24068,nmm-04n5,['nmm-04n5'],True
nmm_t_24069,nmm-04n6,[],False
nmm_t_24070,nmm-04n6,['nmm-04n6'],True
nmm_t_24071,nmm-04n6,['nmm-04n6'],True
nmm_t_24072,nmm-04n6,['nmm-04n6'],True
nmm_t_24073,nmm-04n7,[],False
nmm_t_24074,nmm-04n7,['nmm-04n7'],True
nmm_t_24075,nmm-04n7,['nmm-04n7'],True
nmm_t_24076,nmm-04n7,['nmm-04n7'],True
nmm_t_24077,nmm-04n8,[],False
nmm_t_24078,nmm-04n8,['nmm-04n8'],True
nmm_t_24079,nmm-04n8,['nmm-04n8'],True
nmm_t_24080,nmm-04n8,['nmm-04n8'],True
nmm_t_24081,nmm-04n9,[],False
nmm_t_24082,nmm-04n9,['nmm-04n9'],True
nmm_t_24083,nmm-04n9,['nmm-04n9'],True
nmm_t_24084,nmm-04n9,['nmm-04n9'],True
nmm_t_24085,nmm-04na,[],False
nmm_t_24086,nmm-04na,['nmm-04na'],True
nmm_t_24087,nmm-04na,['nmm-04na'],True
nmm_t_24088,nmm-04na,['nmm-04na'],True
nmm_t_24089,nmm-04nb,[],False
nmm_t_24090,nmm-04nb,['nmm-04nb'],True
nmm_t_24091,nmm-04nb,['nmm-04nb'],True
nmm_t_24092,nmm-04nb,['nmm-04nb'],True
nmm_t_24093,nmm-04nc,[],False
nmm_t_24094,nmm-04nc,['nmm-04nc'],True
nmm_t_24095,nmm-04nc,['nmm-04nc'],True
nmm_t_24096,nmm-04nc,['nmm-04nc'],True
nmm_t_24097,nmm-04nd,[],False
nmm_t_24098,nmm-04nd,['nmm-04nd'],True
nmm_t_24099,nmm-04nd,['nmm-04nd'],True
nmm_t_24100,nmm-04nd,['nmm-04nd'],True
nmm_t_24101,nmm-04ne,[],False
nmm_t_24102,nmm-04ne,['nmm-04ne'],True
nmm_t_24103,nmm-04ne,['nmm-04ne'],True
nmm_t_24104,nmm-04ne,['nmm-04ne'],True
nmm_t_24105,nmm-04nf,[],False
nmm_t_24106,nmm-04nf,['nmm-04nf'],True
nmm_t_24107,nmm-04nf,['nmm-04nf'],True
nmm_t_24108,nmm-04nf,['nmm-04nf'],True
nmm_t_24109,nmm-04ng,[],False
nmm_t_24110,nmm-04ng,['nmm-04ng'],True
nmm_t_24111,nmm-04ng,['nmm-04ng'],True
nmm_t_24112,nmm-04ng,['nmm-04ng'],True
nmm_t_24113,nmm-04nh,[],False
nmm_t_24114,nmm-04nh,['nmm-04nh'],True
nmm_t_24115,nmm-04nh,['nmm-04nh'],True
nmm_t_24116,nmm-04nh,['nmm-04nh'],True
nmm_t_24117,nmm-04ni,[],False
nmm_t_24118,nmm-04ni,['nmm-04ni'],True
nmm_t_24119,nmm-04ni,['nmm-04ni'],True
nmm_t_24120,nmm-04ni,['nmm-04ni'],True
nmm_t_24121,nmm-04nj,[],False
nmm_t_24122,nmm-04nj,['nmm-04nj'],True
nmm_t_24123,nmm-04nj,['nmm-04nj'],True
nmm_t_24124,nmm-04nj,['nmm-04nj'],True
nmm_t_24125,nmm-04nk,[],False
nmm_t_24126,nmm-04nk,['nmm-04nk'],True
nmm_t_24127,nmm-04nk,['nmm-04nk'],True
nmm_t_24128,nmm-04nk,['nmm-04nk'],True
nmm_t_24129,nmm-04nl,[],False
nmm_t_24130,nmm-04nl,['nmm-04nl'],True
nmm_t_24131,nmm-04nl,['nmm-04nl'],True
nmm_t_24132,nmm-04nl,['nmm-04nl'],True
nmm_t_24133,nmm-04nm,[],False
nmm_t_24134,nmm-04nm,['nmm-04nm'],True
nmm_t_24135,nmm-04nm,['nmm-04nm'],True
nmm_t_24136,nmm-04nm,['nmm-04nm'],True
nmm_t_24137,nmm-04nn,[],False
nmm_t_24138,nmm-04nn,['nmm-04nn'],True
nmm_t_24139,nmm-04nn,['nmm-04nn'],True
nmm_t_24140,nmm-04nn,['nmm-04nn'],True
nmm_t_24141,nmm-04no,[],False
nmm_t_24142,nmm-04no,['nmm-04no'],True
nmm_t_24143,nmm-04no,['nmm-04no'],True
nmm_t_24144,nmm-04no,['nmm-04no'],True
nmm_t_24145,nmm-04np,[],False
nmm_t_24146,nmm-04np,['nmm-04np'],True
nmm_t_24147,nmm-04np,['nmm-04np'],True
nmm_t_24148,nmm-04np,['nmm-04np'],True
nmm_t_24149,nmm-04nq,[],False
nmm_t_24150,nmm-04nq,['nmm-04nq'],True
nmm_t_24151,nmm-04nq,['nmm-04nq'],True
nmm_t_24152,nmm-04nq,['nmm-04nq'],True
nmm_t_24153,nmm-04nr,[],False
nmm_t_24154,nmm-04nr,['nmm-04nr'],True
nmm_t_24155,nmm-04nr,['nmm-04nr'],True
nmm_t_24156,nmm-04nr,['nmm-04nr'],True
nmm_t_24157,nmm-04ns,[],False
nmm_t_24158,nmm-04ns,['nmm-04ns'],True
nmm_t_24159,nmm-04ns,['nmm-04ns'],True
nmm_t_24160,nmm-04ns,['nmm-04ns'],True
nmm_t_24161,nmm-04nt,[],False
nmm_t_24162,nmm-04nt,['nmm-04nt'],True
nmm_t_24163,nmm-04nt,['nmm-04nt'],True
nmm_t_24164,nmm-04nt,['nmm-04nt'],True
nmm_t_24165,nmm-04nu,[],False
nmm_t_24166,nmm-04nu,['nmm-04nu'],True
nmm_t_24167,nmm-04nu,['nmm-04nu'],True
nmm_t_24168,nmm-04nu,['nmm-04nu'],True
nmm_t_24169,nmm-04nv,[],False
nmm_t_24170,nmm-04nv,['nmm-04nv'],True
nmm_t_24171,nmm-04nv,['nmm-04nv'],True
nmm_t_24172,nmm-04nv,['nmm-04nv'],True
nmm_t_24173,nmm-04nw,[],False
nmm_t_24174,nmm-04nw,['nmm-04nw'],True
nmm_t_24175,nmm-04nw,['nmm-04nw'],True
nmm_t_24176,nmm-04nw,['nmm-04nw'],True
nmm_t_24177,nmm-04nx,[],False
nmm_t_24178,nmm-04nx,['nmm-04nx'],True
nmm_t_24179,nmm-04nx,['nmm-04nx'],True
nmm_t_24180,nmm-04nx,['nmm-04nx'],True
nmm_t_24181,nmm-04ny,[],False
nmm_t_24182,nmm-04ny,['nmm-04ny'],True
nmm_t_24183,nmm-04ny,['nmm-04ny'],True
nmm_t_24184,nmm-04ny,['nmm-04ny'],True
nmm_t_24185,nmm-04nz,[],False
nmm_t_24186,nmm-04nz,['nmm-04nz'],True
nmm_t_24187,nmm-04nz,['nmm-04nz'],True
nmm_t_24188,nmm-04nz,['nmm-04nz'],True
nmm_t_24189,nmm-04o0,[],False
nmm_t_24190,nmm-04o0,['nmm-04o0'],True
nmm_t_24191,nmm-04o0,['nmm-04o0'],True
nmm_t_24192,nmm-04o0,['nmm-04o0'],True
nmm_t_24193,nmm-04o1,[],False
nmm_t_24194,nmm-04o1,['nmm-04o1'],True
nmm_t_24195,nmm-04o1,['nmm-04o1'],True
nmm_t_24196,nmm-04o1,['nmm-04o1'],True
nmm_t_24197,nmm-04o2,[],False
nmm_t_24198,nmm-04o2,['nmm-04o2'],True
nmm_t_24199,nmm-04o2,['nmm-04o2'],True
nmm_t_24200,nmm-04o2,['nmm-04o2'],True
nmm_t_24201,nmm-04o3,[],False
nmm_t_24202,nmm-04o3,['nmm-04o3'],True
